"","title","description","streetaddress","city","state","Year","lat","long"
"4361","Club Illusions","(Disco)","1620 Plainfield Ave.","Joliet","IL",1988,"41.5526721",-88.1223243
"4362","Maneuvers","(Some L)","118 E. Jefferson","Joliet","IL",1988,"41.5248817",-88.077652
"4363","Club 94","(Some L)","9001 120th Ave.","Kenosha","IL",1988,"42.5437968",-87.951417
"4364","Club Peorian","Opens 10pm)","733 S.W. Adams","Peoria","IL",1988,"40.6870072",-89.5976547
"4365","Quench Room","(Some L)","631 W. Main","Peoria","IL",1988,"40.6998488",-89.6034941
"4366","Office","(Some L,OC)","513 E. State St.","Rockford","IL",1988,"42.2672727",-89.0871622
"4367","Augie's","(Some SM,OC,RT,L)","313 20th St.","Rock Island","IL",1988,"41.5094235",-90.5715652
"4368","Madison Square","(Some OC,L)","321 20th St.","Rock Island","IL",1988,"41.5092254",-90.5715816
"4369","Bobby's","(Disco) (YC, V, Some L, M)","3036 Peoria Rd.","Springfield","IL",1988,"39.8430675",-89.6323294
"4370","Smokey's Den","(Some L)(Disco) (20th year)","411 E. Washington","Springfield","IL",1988,"39.802087",-89.6501866
"4371","Rainbow Inn","(Some M,L)","12 E. Ferguson","Wood River","IL",1988,"38.8607364",-90.0977394
"4372","Bullwinkle's","(Some YC,L)(Disco","201 S. College","Bloomington","IN",1988,"39.1653882",-86.5346033
"4373","Other Side II","(Some YC, L)(Disco) )(WE*)","4209 E. Morgan","Evansville","IN",1988,"37.9910352",-87.4989449
"4374","Swinging Door","(Disco)","2130 W. Maryland St.","Evansville","IN",1988,"37.9854982",-87.5969411
"4375","Old Forge","","244 W. Main","Ft. Wayne","IN",1988,"41.080003",-85.143084
"4376","Jimmy's Bar","(Some L)","924 N. Pennsylvania","Indianapolis","IN",1988,"39.7799139",-86.156191
"4377","Shirley's One Way","","1341 N. Capitol","Indianapolis","IN",1988,"39.7858149",-86.16109
"4378","Sea Horse","","1902 Western Ave. at Brookfield","South Bend","IN",1988,"41.65755",-86.2773799
"4379","Warehouse Saloon","(Disco) (SomeL)","525 H St. S.W.","Cedar Rapids","IA",1988,"41.9631947",-91.6559147
"4380","Six Twenty Club","(Some YC)(Disco)","620 Madison St.","Iowa City","IA",1988,"41.6537385",-91.5377831
"4381","Rowdie's","(Some M,L)","1127 4th St.","Sioux City","IA",1988,"42.4943719",-96.3950255
"4382","Old Dutch Mill","(Some L)","823 Franklin","Waterloo","IA",1988,"42.4992977",-92.3303531
"4383","Birds of a Feather","(Some L)(Wed.-Sun.*)","2550 W. 47th St.","Kansas City","KS",1988,"39.0443202",-94.6160735
"4384","Bare Essentials","(Some L)","916 Kansas Ave.","Topeka","KS",1988,"39.046595",-95.6750948
"4385","Lambda","(Some L)(Disco)","624 S. Kansas Ave.","Topeka","KS",1988,"39.0508795",-95.6732264
"4386","Jack's Lounge","(Some YC, L)","1507 E. Pawnee","Wichita","KS",1988,"37.6493964",-97.3198965
"4387","Bungalow","(Some L)(WE*) nr. Main","121 Mill St.","Lexington","KY",1988,"38.0479858",-84.499374
"4388","Downtowner","(Disco)(Some L)(3 bars)","105 W. Main St.","Louisville","KY",1988,"38.256497",-85.751793
"4389","Cock & Bull","(Disco)(D in back)(Some L, OC)(Open Sun.)","1564 Nicholson","Baton Rouge","LA",1988,"30.4333111",-91.187775
"4390","Neimans","(Some YC, L, B)","2183 Highland Rd.","Baton Rouge","LA",1988,"30.4271641",-91.1804144
"4391","Xanthu's","(Some L)(Disco)","2160 Highland Rd.","Baton Rouge","LA",1988,"30.4275193",-91.1811701
"4392","C'Est La Guerre","","607 N. University","Lafayette","LA",1988,"30.2372253",-92.0327211
"4393","Flamingo","","103 E. Main","Lafayette","LA",1988,"30.2230572",-92.0186554
"4394","Corky's Lounge","(Some L, YC)","105 Melvyn Dr.","Monroe","LA",1988,"32.5316261",-92.0310247
"4395","Changes","","308 N. Rampart","New Orleans","LA",1988,"29.9574649",-90.0707792
"4396","Charlene's","(Cl. Mon.)","940 Elysian Fields","New Orleans","LA",1988,"29.9673788",-90.0571066
"4397","Other Side","","621 Elysian Fields","New Orleans","LA",1988,"29.964127",-90.0561216
"4398","Papa Joe's","(Best Sat.) (Disco)","80 Water St.","Augusta","ME",1988,"44.3191249",-69.7735956
"4399","Entrenous","","117 Spring St.","Portland","ME",1988,"43.6529547",-70.2624351
"4400","Underground","(Disco) (Some L)","3 Spring St.","Portland","ME",1988,"43.6562263",-70.2574098
"4401","Butterfly","","4119 E. Lombard","Baltimore","MD",1988,"39.2914485",-76.5621046
"4402","Club Mitchell","","1003 E. Pratt","Baltimore","MD",1988,"39.2878786",-76.6012738
"4403","Crows Nest","(Some L)","Lucerne","Baltimore","MD",1988,"39.290385",-76.612189
"4404","Fran's","(Some L)","2127 E. Pratt","Baltimore","MD",1988,"39.2894181",-76.5861851
"4405","Last Stop","(WE-AH)(Some B,L)","616 Eutaw St.","Baltimore","MD",1988,"39.2962728",-76.6215737
"4406","New Masquerade","(Disco)","504 S. Haven St.","Baltimore","MD",1988,"39.2862383",-76.5625701
"4407","New Port in a Storm","","4330 E. Lombard","Baltimore","MD",1988,"39.291875",-76.5600565
"4408","Numbers","(Some L, B)(Disco)","2312 Boston St.","Baltimore","MD",1988,"39.283047",-76.5841183
"4409","Pegasus","(Some L)","Foster & Montford","Baltimore","MD",1988,"39.290385",-76.612189
"4410","Tikki's","(Some L)","616 W. Lexington St.","Baltimore","MD",1988,"39.2917824",-76.6244444
"4411","Somewhere Else","(Disco) (Many L)","295 Franklin","Boston","MA",1988,"42.3570555",-71.0527741
"4412","Marquis","","512 Massachusetts Ave.","Cambridge","MA",1988,"42.3639709",-71.1020289
"4413","Duval Street","(Some L)(C-AH)(Opens 9pm)","477 Yarmouth Rd.","Hyannis","MA",1988,"41.6673218",-70.2709642
"4414","Fran's Place","(ManyL)(Disco)","776 Washington","Lynn","MA",1988,"42.4608069",-70.9417232
"4415","La Place","(Many L)(Disco)","20 Kenyon St.","New Bedford","MA",1988,"41.6541678",-70.9240734
"4416","Back Room","(Disco)(Some L,M) (See Crown & Anchor)","","Provincetown","MA",1988,"42.050051",-70.187383
"4417","Pied Piper","(Disco)","193-A Commercial St.","Provincetown","MA",1988,"42.0486937",-70.1890321
"4418","Purple Pub","(Some L)","Bank St.","Williamstown","MA",1988,"42.71044",-73.204875
"4419","Cruise Club","(Disco)(Mon.-L)(Inkster)","1641 Middlebelt Rd.","Detroit","MI",1988,"42.2981396",-83.3292887
"4420","Laura's","","19326 Conant","Detroit","MI",1988,"42.4359017",-83.0755854
"4421","Railroad Crossing","","6640 E. 8 Mile Rd.","Detroit","MI",1988,"42.4470455",-83.0761027
"4422","Underground","","15535 W. 8 Mile Rd. at Greenfield","Detroit","MI",1988,"42.4415093",-83.321484
"4423","Radclyffe Hall","","76 S. Division","Grand Rapids","MI",1988,"42.9652695",-85.6676362
"4424","Joe Covello's","(Disco) (Some W,YC,OC,L)(Something for everyone)","535 E. Michigan Ave.","Lansing","MI",1988,"42.7343058",-84.545324
"4425","Third Base Tap","(Some M, L)","726 N. 3rd St.","Marquette","MI",1988,"46.5501048",-87.3945939
"4426","D's Lounge","","31 S. Gratiot Ave.","Mount Clemens","MI",1988,"42.5921527",-82.8816665
"4427","Poppers Pontiac","(""PP"")(Some L) (Next to K-Mart in shopping ctr.)","55 S. Glenwood St.","Pontiac","MI",1988,"42.6493361",-83.2837677
"4428","Nineteen Bar","(Beer)(Many L)","19 W. 15th St.","Minneapolis","MN",1988,"44.9675268",-93.2788049
"4429","Ladies Night","(Disco)","1183 University Ave.","St. Paul","MN",1988,"44.9560131",-93.1500633
"4430","Town House","(Many L)(Disco) (Men's night Wed. & Sun.)","1415 University Ave.","St. Paul","MN",1988,"44.9560147",-93.1600555
"4431","Jill's Saloon","(Disco) Thru patio at Jack's","208 W. Capitol","Jackson","MS",1988,"32.3006661",-90.1897282
"4432","Talk of the Town","(Some L) (7pm-lam)","2202 Front St.","Meridian","MS",1988,"32.3629189",-88.6991648
"4433","Billie Jean's","","5012 Main St.","Kansas City","MO",1988,"39.0363075",-94.5876021
"4434","Avis' Lounge","(Some YC, L) (Disco-D Wed., Fri.-Sat.)","705 Edmond St.","St. Joseph","MO",1988,"39.7660546",-94.851499
"4435","Jan's Stowaway","(Some L)","6913 S. Broadway","St. Louis","MO",1988,"38.5522257",-90.2526929
"4436","Kitty Kat Klub","","2800 California","St. Louis","MO",1988,"38.6270025",-90.1994042
"4437","Stars","(Some L)","1245 S. Vandeventer","St. Louis","MO",1988,"38.6264828",-90.2508822
"4438","Cherchez La Femme","","200 S. 18th St.","Lincoln","NE",1988,"40.8122236",-96.6949956
"4439","Club Merri-Mac","(Some L)","201 Merrimack St.","Manchester","NH",1988,"42.9891329",-71.4578053
"4440","Isis, Ltd.","(Some L)","40 Pleasant St.","Portsmouth","NH",1988,"43.0761164",-70.7575212
"4441","Charms","(3rd floor)","611 Heck St.","Asbury Park","NJ",1988,"40.2175794",-74.0062758
"4442","Owl & Pussycat","(WE*) Key West Motel","109 2nd Ave.","Asbury Park","NJ",1988,"40.220874",-74.001021
"4443","Brass Rail Bar","(Open all night) (Best late) (Some L) (Some hustlers)","12 S. M t. Vernon Ave.","Atlantic City","NJ",1988,"39.3602778",-74.4310387
"4444","Studio VI","(Upstairs from Brass Rail) (Disco) Some L)","12 S. M t. Vernon","Atlantic City","NJ",1988,"39.4027332",-74.3713072
"4445","Buddy's","(Disco)(WE*)","751 Washington Ave.","Belleville","NJ",1988,"40.8061095",-74.1468194
"4446","Den","","12-16 Hiram St.","New Brunswick","NJ",1988,"40.4954104",-74.4415011
"4447","Rah-Rah'sPub","(Some L)","51 S. Day St.","Orange","NJ",1988,"40.7708803",-74.2309322
"4448","Rainbow","","677 S. Broad","Trenton","NJ",1988,"40.2082503",-74.7535985
"4449","Night Lite","(Mostly L) (D-WT)","509 22nd St.","Union City","NJ",1988,"40.7663755",-74.0338536
"4450","Friendly's Tavern","(Some Latins)","6310 Park Ave.","West New York","NJ",1988,"40.7885704",-74.0061992
"4451","Corky's","(May be closing)","2428 San Mateo PI.","Albuquerquee","NM",1988,"35.1068713",-106.5859615
"4452","Cricket's","(Mostly L)","5511 Central Ave. N.W.","Albuquerquee","NM",1988,"35.0825567",-106.7003143
"4453","Ruthie's Place","","24 Ackerson Blvd.","Bay Shore","NY",1988,"40.7238024",-73.2597551
"4454","Lenny's","(Some YC,L)(Disco)","201 State St.","Binghampton","NY",1988,"42.1018782",-75.9118006
"4455","Squiggy's","","34 Chenango St.","Binghampton","NY",1988,"42.0997153",-75.9102579
"4456","M.C. Compton's","(Disco)","1239 Niagara St.","Buffalo","NY",1988,"42.9175879",-78.8988311
"4457","Thunders","(Disco) (Some L)","2090 Jericho Tpke.","Northport","NY",1988,"40.7364176",-73.671694
"4458","Ice Palace","(Disco) (SomeL,M) (WE*)","Cherry Grove","Fire Island","NY",1988,"40.659053",-73.089293
"4459","Silver Lining","(Disco) (Some L) (WE*)","175 Cherry Lane","Floral Park","NY",1988,"40.7357093",-73.6974651
"4460","15 E. 5th","('R&R') (Disco)(Some L)","15 E. 5th","Jamestown","NY",1988,"42.0984865",-79.24104
"4461","Nile Spot","(Some L, YC) (WE*)","201 Windsor","Jamestown","NY",1988,"42.0976073",-79.2302812
"4462","Kiss","(Some L)","60 Lake Shore Rd.","Lake Ronkonkoma","NY",1988,"40.8216997",-73.1181919
"4463","Forever Green","","841 N. Broome Ave.","Lindenhurst","NY",1988,"40.7002463",-73.3797734
"4464","Rumors","","480 Main St.","New Rochelle","NY",1988,"40.9092703",-73.7807713
"4465","Cubby Hole","","438 Hudson","Greenwich Village","NY",1988,"40.731133",-74.0064631
"4466","Grove Club","","70 Grove St.","Greenwich Village","NY",1988,"40.7331447",-74.0028134
"4467","Kelly's Village West","(Some L)(Cabaret)","46 Bedford St. at 7th","Greenwich Village","NY",1988,"40.730584",-74.0041563
"4468","Gables","(Wed.-Sat.)","252 W. 37th St.","Midtown","NY",1988,"40.7535628",-73.9914967
"4469","Strawberries","(Disco)","109 E. Burnside Ave.","The Bronx","NY",1988,"40.852267",-73.9038865
"4470","Sweets","(Disco)","6322 20th Ave.","Brooklyn","NY",1988,"40.6174265",-73.9853215
"4471","Allen St. Club","(Disco)","278 Allen St.","Rochester","NY",1988,"43.1567326",-77.6258384
"4472","Rosie's","(Disco) (Cl. Mon.)","201 Monroe","Rochester","NY",1988,"43.150311",-77.6004606
"4473","Two Twelve Club","","212 Colvin St.","Rochester","NY",1988,"43.1546705",-77.6408985
"4474","Falcon","(Disco)","1924 Curry Rd.","Schenectady","NY",1988,"42.7800002",-73.9567776
"4475","Heavens","(Disco) (Some L)","863 W. Jericho Trnpk.","Smithtown","NY",1988,"40.8474906",-73.2379712
"4476","Laurel Tree","(Disco) (2 floors)","210 Hawley","Syracuse","NY",1988,"43.0531304",-76.1431235
"4477","Reflections","(Many L)","1724 W. Oriskany St.","Utica","NY",1988,"43.1109591",-75.2555167
"4478","T .C .& Company","","121 Woodfield","West Hempstead","NY",1988,"40.7008603",-73.6441554
"4479","Addie's Secret Garden","","359 Mamaroneck Ave.","White Plains","NY",1988,"41.0242108",-73.7626329
"4480","Scandals","(Some L)","11 Grove St.","Asheville","NC",1988,"35.5933932",-82.5577653
"4481","Olean's Lounge","","1831 South Blvd.","Charlotte","NC",1988,"35.2106696",-80.8584039
"4482","The Palms","","413 N. Eugene","Greensboro","NC",1988,"36.0769486",-79.7938188
"4483","David's Lounge","(Some L)(Disco)","114 Market St.","Wilmington","NC",1988,"34.2350704",-77.9482978
"4484","Mirrors","(Some L,W)(Club Haven Shopping Ctr.)","5055 Country Club Rd.","Winston-Salem","NC",1988,"36.0848394",-80.3499505
"4485","My Place","(Some L)","1001 First Ave. S. at 10th St.","Fargo","ND",1988,"46.8760346",-96.7647522
"4486","Gentle Lady","(Some L)","782 W. Market","Akron","OH",1988,"41.0959517",-81.5426721
"4487","Quest","(Many L)(Disco)","1615 S. Arlington Rd.","Akron","OH",1988,"41.0174893",-81.4913364
"4488","Dars Bar","(Some L)","1120 W. Tuscarawas","Canton","OH",1988,"40.795848",-81.3654355
"4489","Junction Pub","(Some M, L,OC)","601 N. High St.","Chillicothe","OH",1988,"39.3457556",-82.9926779
"4490","Squeeze In","(Mostly L)","2401 Vine at Hollister","Cincinnati","OH",1988,"39.1262695",-84.5126367
"4491","2601 Club","(Disco)","2601 Vine St.","Cincinnati","OH",1988,"39.1292676",-84.509828
"4492","Summit Station","(L only)","2210 Summit St.","Columbus","OH",1988,"40.0085426",-83.0002345
"4493","Changes","(Some L)(Disco)","35 W. 5th St.","Dayton","OH",1988,"39.7566944",-84.1925415
"4494","Martinique","(Some L)","148 Salem Ave.","Dayton","OH",1988,"39.7634685",-84.2066807
"4495","Springhill Farm","(Cabins & camping)(Some L)","5704 Highpoint Rd.","Glenford","OH",1988,"39.8568283",-82.3488498
"4496","Johnny's","(Disco)(Some L)","1090 Park Ave.","Mansfield","OH",1988,"40.759553",-82.5550722
"4497","Gaslight Inn","(Liquor)(Some L)","638 W. Main","Springfield","OH",1988,"39.9256133",-83.8225532
"4498","David's Lounge","(Some L)","160 N. 4th","Steubenville","OH",1988,"40.3611138",-80.6144349
"4499","The Office","(Some L)(WE*)(C1. Sun.)","126 Pine S.E.","Warren","OH",1988,"41.2356773",-80.816477
"4500","Angles","(Disco)(Some YC, L)","2117 N.W. 39th","Oklahoma City","OK",1988,"35.5116263",-97.5481078
"4501","D.J.'s","","2805 N.W. 36th","Oklahoma City","OK",1988,"35.508097",-97.5636993
"4502","K.A.'s Club","","2024 N.W. 11th","Oklahoma City","OK",1988,"35.4805648",-97.5473116
"4503","Razzy's","(Disco)","2120 N.W. 39th","Oklahoma City","OK",1988,"35.5111829",-97.548539
"4504","Rustic Club","(Many L)","1229 S. Memorial","Tulsa","OK",1988,"36.1449006",-95.8862865
"4505","Cassady'sTavern","(D-WE)(SomeW,YC,L)(Also C-AH)","539 E. 13th","Eugene","OR",1988,"44.0456864",-123.0845644
"4506","Gizmo's","(Many L)(Disco) (Downstairs-WE*)","959 Pearl St.","Eugene","OR",1988,"44.0492797",-123.0895316
"4507","Riviera Room","","39 W. 10th Ave.","Eugene","OR",1988,"44.0489697",-123.0933132
"4508","Club 927","(Liquor)(SomeL)(Disco)","927 S.E. Morrison","Portland","OR",1988,"45.5174509",-122.6562575
"4509","Embers","(The Avenue Disco)(Some YC,L)(Adm.)(Liquor)","110 N.W. Broadway at Couch","Portland","OR",1988,"45.5239836",-122.6772242
"4510","Primary Domain","(Disco)","1033 N.W. 16th","Portland","OR",1988,"45.5305504",-122.6876963
"4511","Bumper's","","1930 State St. S.E.","Salem","OR",1988,"44.9343958",-123.0179427
"4512","Candida","(Snacks) (Some L) (Open Sun.)","247 N. 12th St.","Allentown","PA",1988,"40.6036336",-75.4834756
"4513","13th St. Pub","(Some L)(WE*)","13th & Spruce","Easton","PA",1988,"40.688126",-75.227828
"4514","R&K's Club 13","(Disco) (Some YC,L)","3412 W. 12th St.","Erie","PA",1988,"42.0953574",-80.1595621
"4515","D-Gem Lounge","","4425 N. Front St.","Harrisburg","PA",1988,"40.3269559",-76.8991917
"4516","Sundown Lounge","","429 N. Mulberry St.","Lancaster","PA",1988,"40.0447257",-76.3115557
"4517","Tally Ho","(Some YC,L)(Disco)(D)(R upstairs)
(Open Sun.)","201 W. Orange","Lancaster","PA",1988,"40.0393767",-76.3089318
"4518","Chadwyck Inn","(Some YC,L)(Zadar Disco—Sun.*)","50 S. Main St.","New Hope","PA",1988,"40.3630266",-74.9503317
"4519","Black Banana/CCC","(Some L)(Disco)","301 N. 3rd St.","Philadelphia","PA",1988,"39.9996813",-75.1357938
"4520","Bravo's Plaza","(Latins) (Some L)(Salsa Disco)","3600 N. 5th St.","Philadelphia","PA",1988,"40.0059256",-75.1373833
"4521","Catacombs","(Some M , L, B)(Juice Bar)","1127 Walnut St.","Philadelphia","PA",1988,"39.9491045",-75.160238
"4522","Hideout","","204 S. Quince","Philadelphia","PA",1988,"39.9483481",-75.1599876
"4523","Sneakers","(Disco-WE)","7 N. 3rd St.","Philadelphia","PA",1988,"39.9505721",-75.1454399
"4524","Tender Trap","(Some L) (Shadyside)","229 S. Highland Ave.","Pittsburgh","PA",1988,"40.4581413",-79.9248403
"4525","Glass Door","(Some M,L,B) (Disco) (Cl. Sun.)","221 N. 5th St.","Reading","PA",1988,"40.3390335",-75.9273331
"4526","Nostalgia","","1101 N . 9th St.","Reading","PA",1988,"40.3518943",-75.9192023
"4527","Boccahio","(Some L) (Natives only)","Hato Rey","San Juan","PR",1988,"18.422578",-66.050955
"4528","Marti's","(Some SM)","174 Railroad St.","Central Falls","RI",1988,"41.8892402",-71.3856192
"4529","Cabana","(Disco) (*-WE)","681 Valley","Providence","RI",1988,"41.8293588",-71.4343891
"4530","Traxx","(Some L)","416 Lincoln St.","Columbia","SC",1988,"33.9896649",-81.033625
"4531","2 of Hearts","(Mostly L)","3134 Two Notch Rd.","Columbia","SC",1988,"34.0384045",-81.0016349
"4532","Club 332","(Some L) (Disco)","332 S. Phillips","Sioux Falls","SD",1988,"43.5435941",-96.726466
"4533","Go Go Club","(Disco) (Some L)","1077 Duncan St.","Chattanooga","TN",1988,"35.0395236",-85.2871776
"4534","Connection","(Game room) (Some L) (Disco) (WE*)","Sevier & Walnut","Johnson City","TN",1988,"36.311316",-82.355409
"4535","Point After","(Mostly L)","712 19th St.","Knoxville","TN",1988,"35.9561154",-83.935324
"4536","Fancys","(Some L) (Patio)","887 S. Highland","Memphis","TN",1988,"35.1072998",-89.9464166
"4537","Pendulum Dance Hall","(Disco)(D-upstairs)","92 N. Avalon","Memphis","TN",1988,"35.1404901",-90.0067229
"4538","Warehouse 28","(Disco)(Cl. M-T)(Some L)","2529 Franklin Rd.","Nashville","TN",1988,"35.9733963",-86.8329972
"4539","L.B.J.","","500 W . 16th St.","Amarillo","TX",1988,"35.2219971",-101.8312969
"4540","Maggie's","(Some L) (Disco) (Liquor)","1515 S. Harrison","Amarillo","TX",1988,"35.1981341",-101.8411098
"4541","Chances","","900 Red River","Austin","TX",1988,"30.2696149",-97.7364045
"4542","Uncle Charlie's","(Disco) (Some L)","1301 Lavaca","Austin","TX",1988,"30.275931",-97.742313
"4543","Copa","(Disco) (Some L)","304 Orleans at Liberty","Beaumont","TX",1988,"30.0837954",-94.1202179
"4544","Other Door","","1911 Staples","Corpus Christi","TX",1988,"27.768154",-97.4027496
"4545","Buddie's","(Some L)","3514 Mahanna","Dallas","TX",1988,"32.8242021",-96.8195288
"4546","High Country","","3121 Inwood","Dallas","TX",1988,"32.8263339",-96.8306206
"4547","Jug's","(Diesels)","3414 Kings Rd.","Dallas","TX",1988,"32.8215655",-96.8184777
"4548","North Forty Saloon","","6316 Denton Dr.","Dallas","TX",1988,"32.8287006",-96.8390816
"4549","Cedar Rail","(Some L)","801 Eagle","Denton","TX",1988,"33.2062917",-97.1403861
"4550","T.J.'s","(Some L)","1215 University Dr. E.","Denton","TX",1988,"33.2333264",-97.117337
"4551","Diamond Lil's","(Latins, L) (Disco)","308 S. Florence","El Paso","TX",1988,"31.7570601",-106.4819317
"4552","Our Memories","","2031 Myrtle","El Paso","TX",1988,"31.7710669",-106.4669093
"4553","San Antonio Mining Co.","(Some L) (Patio)","800 E. San Antonio","El Paso","TX",1988,"31.7592294",-106.4815635
"4554","Scorpion Lounge","","4909 Alameda","El Paso","TX",1988,"31.7618778",-106.4850217
